#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
22,Central University of Karnataka,"B.Tech (Electronics & Communication, Electrical), MBA (Management)",Kalaburagi,"Kadaganchi, Aland Road, Kalaburagi, Karnataka 585367",+91-8477-226743 | registrar@cuk.ac.in,https://www.cuk.ac.in/,Karnataka
23,KLE Technological University,"B.Tech (Architecture, Automation & Robotics, Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical), MBA (Management)",Dharwad,"Vidyanagar, Hubballi, Karnataka 580031",+91-836-2378300 | info@kletech.ac.in,https://www.kletech.ac.in/,Karnataka
24,Malnad College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Industrial & Production, Information Science, Mechanical), MBA (Management)",Hassan,"Salagame Road, Hassan, Karnataka 573202",+91-8172-245317 | office@mcehassan.ac.in,https://www.mcehassan.ac.in/,Karnataka
25,RajaRajeswari College of Engineering,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Bengaluru Urban,"#14, 2nd Floor, Ramohalli Cross, Kumbalgodu, Mysore Road, Bengaluru, Karnataka 560074",+91-8880001111 | enquiry@rrce.org,https://www.rrce.org/,Karnataka
26,Alliance University,"B.Tech (Aerospace, Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Energy Engineering, Information Technology, Mechanical), MBA (Marketing, Finance, HR, Operations, International Business)",Bengaluru Rural,"Chikkahagade Cross, Chandapura - Anekal Main Road, Anekal, Bengaluru, Karnataka 562106",+91-80-46199000 | enquiry@alliance.edu.in,https://www.alliance.edu.in/,Karnataka
27,Welingkar Institute of Management Development & Research,"PGDM (Business Design, E-Business, Healthcare, Retail, Rural Management, Media & Entertainment)",Bengaluru Urban,"102/103, Electronic City Phase 1, Next to Telephone Exchange, Hosur Road, Bengaluru, Karnataka 560100",+91-80-42678300 | admissions@welingkar.org,https://www.welingkar.org/,Karnataka
28,Xavier Institute of Management and Entrepreneurship,PGDM (Management),Bengaluru Urban,"Electronics City, Phase II, Hosur Road, Bengaluru, Karnataka 560100",+91-80-28528597 | admissions@xime.org,https://www.xime.org/,Karnataka
29,Shri Dharmasthala Manjunatheswara Institute of Management Development,"PGDM (Marketing, Finance, HR, Operations, Business Analytics)",Mysuru,"No. 1, Chamundi Hill Road, Siddarthanagar Post, Mysuru, Karnataka 570011",+91-821-2429722 | admissions@sdmimd.ac.in,https://www.sdmimd.ac.in/,Karnataka
30,T A Pai Management Institute,"MBA (Banking & Financial Services, Healthcare, HR, Marketing), PGDM (Management)",Udupi,"Badaga Mijar, Moodubidre, Mangalore Taluk, Udupi, Karnataka 574225",+91-820-2701000 | admissions@mail.tapmi.edu.in,https://www.tapmi.edu.in/,Karnataka
31,Indus Business Academy,"PGDM (Marketing, Finance, HR, Operations, Business Analytics)",Bengaluru Rural,"Lakshmipura, Thataguni Post, Kanakapura Main Road, Bengaluru, Karnataka 560062",+91-80-26083700 | admissions@iba.ac.in,https://www.iba.ac.in/,Karnataka
32,Kirloskar Institute of Advanced Management Studies,PGDM (Management),Davangere,"Yantrapur Post, Harihar, Davangere, Karnataka 577601",+91-8192-241269 | admissions@kiams.ac.in,https://www.kiams.ac.in/,Karnataka
33,Acharya Bangalore B-School,"MBA (Marketing, Finance, HR, Business Analytics)",Bengaluru Urban,"Andrahalli Main Road, Off Magadi Road, Bengaluru, Karnataka 560091",+91-80-23245515 | admissions@acharyabbs.ac.in,https://www.acharyabbs.ac.in/,Karnataka
34,AIMS Institutes,"MBA (Marketing, Finance, HR, Operations, Healthcare)",Bengaluru Urban,"1st Cross, 1st Stage, Peenya, Bengaluru, Karnataka 560058",+91-80-28390433 | info@theaims.ac.in,https://theaims.ac.in/,Karnataka
35,St Joseph's Institute of Management,"PGDM (Marketing, Finance, HR, Operations)",Bengaluru Urban,"28/1 Primrose Road, Off M.G. Road, Bengaluru, Karnataka 560025",+91-80-25597781 | admissions@sjim.edu.in,https://www.sjim.edu.in/,Karnataka
36,GIBS Business School,"PGDM (Marketing, Finance, HR, Operations, Business Analytics, International Business)",Bengaluru Urban,"#44/2/8/5, Mylasandra Road, Off Begur - Hulimavu Road, Bengaluru, Karnataka 560068",+91-8050300070 | admissions@gibs.edu.in,https://www.gibs.edu.in/,Karnataka
37,Kristu Jayanti College,"MBA (Marketing, Finance, HR, Business Analytics)",Bengaluru Urban,"K. Narayanapura, Kothanur (PO), Bengaluru, Karnataka 560077",+91-80-68737777 | info@kristujayanti.com,https://kristujayanti.edu.in/,Karnataka
38,CMR University,"MBA (Marketing, Finance, HR, Digital Marketing, Supply Chain)",Bengaluru Urban,"Off Hennur-Bagalur Main Road, Chagalatti, Bengaluru, Karnataka 562149",+91-80-25426977 | admissions@cmr.edu.in,https://www.cmr.edu.in/,Karnataka
39,Presidency University,"MBA (Marketing, Finance, HR, Operations, Business Analytics)",Bengaluru Rural,"Itgalpur Rajanakunte, Yelahanka, Bengaluru, Karnataka 560064",+91-9020909222 | admissions@presidencyuniversity.in,https://presidencyuniversity.in/,Karnataka
40,REVA University,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Computer, Electronics & Communication, Electronics & Computer, Information Science, Mechanical, Mechatronics, Robotics & Automation), MBA (Marketing, Finance, HR, Operations, Business Analytics)",Bengaluru Urban,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bengaluru, Karnataka 560064",+91-9021190211 | admissions@reva.edu.in,https://www.reva.edu.in/,Karnataka
41,Sahyadri College of Engineering & Management,"B.Tech (Artificial Intelligence & Machine Learning, Computer Science, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Dakshina Kannada,"Sahyadri Campus, Adyar, Mangalore, Karnataka 575007",+91-824-2277222 | info@sahyadri.edu.in,https://www.sahyadri.edu.in/,Karnataka
42,SDM College of Engineering and Technology,"B.Tech (Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Dharwad,"Dhavalagiri, Dharwad, Karnataka 580002",+91-836-2447465 | principal@sdmcet.ac.in,https://www.sdmcet.ac.in/,Karnataka
43,Bapuji Institute of Engineering and Technology,"B.Tech (Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical, Textile Technology), MBA (Management)",Davangere,"Shamanur Road, Davangere, Karnataka 577004",+91-8192-221461 | principal@bietdvg.edu,https://www.bietdvg.edu/,Karnataka
44,Jawaharlal Nehru National College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical, Telecommunication), MBA (Management)",Shivamogga,"Savalanga Road, Navule, Shivamogga, Karnataka 577204",+91-8182-270450 | principal@jnnce.ac.in,https://www.jnnce.ac.in/,Karnataka
45,Adichunchanagiri Institute of Technology,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Chikkamagaluru,"Adichunchanagiri Extension, Jyothinagar, Chikkamagaluru, Karnataka 577102",+91-8262-220444 | ait_ckm@yahoo.com,https://www.aitckm.in/,Karnataka
46,Brindavan College of Engineering,"B.Tech (Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Bengaluru Urban,"Dwarakanagar, Bagalur Main Road, Yelahanka, Bengaluru, Karnataka 560063",+91-80-28478388 | info@brindavancollege.com,https://www.brindavancollege.com/,Karnataka
47,Jain College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Belagavi,"599/2 T S Nagar, Hunchanatti Cross, Machhe, Belagavi, Karnataka 590014",+91-831-2411183 | principal@jainbgm.in,https://jainbgm.in/,Karnataka
48,Cambridge Institute of Technology,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical)",Bengaluru Rural,"K R Puram, Bengaluru, Karnataka 560036",+91-80-25618799 | admissions@cambridge.edu.in,https://www.cambridge.edu.in/,Karnataka
49,IMPACT School of Architecture,B.Tech (Architecture),Bengaluru Urban,"IMPACT Campus, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560092",+91-80-23334101 | info@impact.edu.in,https://www.isab.in/,Karnataka
50,Girijabai Sail Institute of Technology,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Uttara Kannada,"Majali Village, Karwar Taluk, Uttara Kannada, Karnataka 581345",+91-8382-231225 | principal@gsit.in,https://www.gsit.in/,Karnataka
51,Government Engineering College Koppal,"B.Tech (Civil, Computer Science, Electrical & Electronics, Mechanical)",Koppal,"State Highway 132, Gangavathi, Koppal, Karnataka 583227",+91-8539-231001 | principalgeckpl@gmail.com,https://gec.karnataka.gov.in/geckoppal,Karnataka
52,Sir M Visvesvaraya Institute of Technology,"B.Tech (Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical, Telecommunication), MBA (Management)",Bengaluru Urban,"Krishnadevaraya Nagar, Hunasamaranahalli, International Airport Road, Bengaluru, Karnataka 562157",+91-80-28477024 | principal@sirmvit.edu,https://www.sirmvit.edu/,Karnataka
53,Basaveshwar Engineering College,"B.Tech (Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Bagalkot,"Vidyagiri, Bagalkot, Karnataka 587102",+91-8354-234060 | principal@becbgk.edu,https://www.becbgk.edu/,Karnataka
54,Amrutha Institute of Engineering & Management Sciences,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Bengaluru Urban,"Bidadi Industrial Town, Ramanagaram, Near Toyota Kirloskar Motors, Bengaluru, Karnataka 562109",+91-80-27204659 | principal@aiems.in,https://aiems.in/,Karnataka
55,Dayananda Sagar College of Engineering,"Already listed, skip for distinct.",,,,,Karnataka
56,Government Engineering College Hassan,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Hassan,"Dairy Circle, BM Road, Hassan, Karnataka 573201",+91-8172-240444 | principalgechassan@gmail.com,https://gechassan.ac.in/,Karnataka
57,East West Institute of Technology,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical)",Bengaluru Urban,"No. 63, Anjananagar, Off Magadi Road, Near Bel Layout, Bengaluru, Karnataka 560091",+91-80-23286732 | principal@ewit.edu,https://www.ewit.edu/,Karnataka
58,Dr T Thimmaiah Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Mining)",Kolar,"Oorgaum Post, KGF, Kolar, Karnataka 563120",+91-8153-261219 | principal@drttit.edu.in,https://www.drttit.edu.in/,Karnataka
59,Maharaja Institute of Technology Mysore,"B.Tech (Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Mysuru,"Belawadi, Srirangapatna Taluk, Mandya, Karnataka 571438",+91-8236-292600 | info@mitmysore.in,https://www.mitmysore.in/,Karnataka
60,Smt Kamala & Sri Venkappa M Agadi College of Engineering & Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical)",Gadag,"Laxmeshwar, Savanur Road, Gadag, Karnataka 582116",+91-8484-240216 | principal@agadiengcollege.org,https://www.agadiengcollege.org/,Karnataka
61,Mysore College of Engineering and Management,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Mysuru,"No. 1072, T.Narsipura Road, Near Big Banyan Tree, Mysuru, Karnataka 570028",+91-821-2970590 | info@mycem.edu.in,https://www.mycem.edu.in/,Karnataka
62,Ballari Institute of Technology & Management,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Ballari,"""Jnana Gangotri"" Campus, No.873/2, Bellary-Hosapete Road, Allipur, Ballari, Karnataka 583104",+91-8392-237100 | bitm@bgl.vtu.ac.in,https://www.bitm.edu.in/,Karnataka
63,New Horizon College of Engineering,"B.Tech (Artificial Intelligence & Machine Learning, Automobile, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical), MBA (Management)",Bengaluru Urban,"Ring Road, Near Marathalli, Bellandur Post, Kadubisnahalli, Bengaluru, Karnataka 560103",+91-9880534935 | admissionsnhce@newhorizonindia.edu,https://newhorizonindia.edu/nhengineering/,Karnataka
64,KS School of Engineering and Management,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electronics & Communication, Mechanical)",Bengaluru Urban,"No.15, Mallasandra, Off Kanakapura Road, Bengaluru, Karnataka 560109",+91-80-28425012 | principal@kssem.edu.in,https://kssem.edu.in/,Karnataka
65,ATME College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Mysuru,"13th Kilometer, Bannur Road, Mysuru, Karnataka 570028",+91-821-4191152 | info@atme.in,https://www.atme.in/,Karnataka
66,KCT Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Mechanical)",Kalaburagi,"Qamar-ul-Islam Colony, Roza (B), Kalaburagi, Karnataka 585104",+91-8472-258800 | principal@kct.edu.in,https://engg.kct.edu.in/,Karnataka
67,Islamiah Institute of Technology,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Bengaluru Urban,"National Park Road, Bannerghatta Road, Bengaluru, Karnataka 560076",+91-80-26481774 | principal@islamiahit.ac.in,https://www.islamiahit.ac.in/,Karnataka
68,Rajeev Institute of Technology,"B.Tech (Artificial Intelligence & Machine Learning, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Science, Mechanical)",Hassan,"Plot # 1-D(P-1) Growth Centre, Industrial Area, B-M Bypass Road, Hassan, Karnataka 573201",+91-8172-243180 | principal@rithassan.ac.in,https://rithassan.ac.in/,Karnataka
69,BGS Institute of Technology,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Mandya,"B G Nagar, Nagamangala Taluk, Mandya, Karnataka 571448",+91-8234-288418 | principal@bgsit.ac.in,https://bgsit.ac.in/,Karnataka
70,Veerappa Nisty Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kalaburagi,"Shorapur, Yadgir Road, Surpur, Kalaburagi, Karnataka 585220",+91-8444-220063 | principal@vnist.edu.in,https://www.vnist.edu.in/,Karnataka
71,SDM College of Engineering & Technology,Already listed.,,,,,Karnataka
72,HMS School of Architecture,B.Tech (Architecture),Tumakuru,"NH-4, Kesaramadu Post, Kyathsandra, Tumakuru, Karnataka 572104",+91-816-2214304 | principal@hmsit.ac.in,https://hmsit.ac.in/,Karnataka
73,Vishwanathrao Deshpande Institute of Technology,"B.Tech (Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Uttara Kannada,"Udyog Vidya Nagar, Dandeli Road, Haliyal, Uttara Kannada, Karnataka 581329",+91-8284-220063 | principal@vdrithaliyal.edu.in,https://www.vdrit.org/,Karnataka
74,Indian Institute of Management Bangalore,"MBA (Business Analytics, Public Policy, Executive)",Bengaluru Urban,"Bannerghatta Road, Bengaluru, Karnataka 560076",+91-80-26582450 | info@iimb.ac.in,https://www.iimb.ac.in/,Karnataka
75,Jagdish Sheth School of Management,PGDM (Management),Bengaluru Urban,"KIADB Industrial Area 8p & 9p, Infosys Drive, Electronics City Phase 1, Bengaluru, Karnataka 560100",+91-80-28098000 | admissions@jagsom.edu.in,https://jagsom.com/,Karnataka
76,Narsee Monjee Institute of Management Studies Bangalore,MBA (Management),Bengaluru Urban,"Kalkere Post, Bannerghatta Road, Bengaluru, Karnataka 560083",+91-80-40855555 | enquiry.bangalore@nmims.edu,https://www.nmimsbengaluru.org/,Karnataka
77,Garden City University,"MBA (Marketing, Finance, HR, Business Analytics)",Bengaluru Urban,"16th KM, Old Madras Road, Bengaluru, Karnataka 560049",+91-90-19921992 | gcu@gardencity.university,https://www.gardencity.university/,Karnataka
78,Justice KS Hegde Institute of Management,MBA (Management),Udupi,"NMAMIT Campus, Nitte, Karkala Taluk, Udupi, Karnataka 574110",+91-8258-281465 | jkshim@nitte.edu.in,https://jkshim.nitte.edu.in/,Karnataka
79,Surana College,MBA (Management),Bengaluru Urban,"No. 16, South End Road, Basavanagudi, Bengaluru, Karnataka 560004",+91-80-26642292 | pgdept@suranacollege.edu.in,https://www.suranacollege.edu.in/,Karnataka
80,NITTE School of Management,PGDM (Management),Bengaluru Urban,"Govindapura, Gollahalli, Yelahanka, Bengaluru, Karnataka 560064",+91-80-22167900 | admissions.nsom@nitte.edu.in,https://nsom.nitte.edu.in/,Karnataka
81,Dayananda Sagar Business School,"PGDM (Marketing, Finance, HR, Operations, Business Analytics)",Bengaluru Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bengaluru, Karnataka 560111",+91-9741882324 | admissions@dsbs.edu.in,https://www.dayanandasagar.edu/dsbs/,Karnataka
82,Kristu Jayanti College,Already listed.,,,,,Karnataka
83,International School of Business & Research,"PGDM (Marketing, Finance, HR, Operations)",Bengaluru Urban,"Sy No. 62B, Electronic City Phase I, Opp. Electronic City Police Station, Hosur Road, Bengaluru, Karnataka 560100",+91-80-40819500 | info@isbr.in,https://www.isbr.in/,Karnataka
84,Don Bosco Institute of Technology,"B.Tech (AI & ML, Computer Science, Electronics & Communication, Electrical & Electronics, Mechanical)",Bengaluru Urban,"Mysore Road, Kumbalagodu, Bengaluru, Karnataka 560074",+91-8880333723 | admissions@dbit.co.in,https://www.dbit.co.in/,Karnataka
85,Acharya Institute of Technology,"B.Tech (Aeronautical, AI & ML, Automobile, Biotechnology, Civil, Computer Science, Mechanical),MBA",Bengaluru Urban,"Soldevanahalli, Hesaraghatta Main Road, Bengaluru, Karnataka 560107",+91-80-23722222 | admissions@acharya.ac.in,https://www.acharya.ac.in/,Karnataka
86,Vemana Institute of Technology,"B.Tech (Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Bengaluru Urban,"Koramangala, 3rd Block, Bengaluru, Karnataka 560034",+91-80-25534943 | principal@vitb.ac.in,https://www.vitb.ac.in/,Karnataka
87,CMR Institute of Technology,"B.Tech (AI & ML, Civil, Computer Science, Electronics & Communication, Information Science, Mechanical), MBA",Bengaluru Urban,"AECS Layout, ITPL Main Road, Whitefield, Bengaluru, Karnataka 560037",+91-80-28524466 | info@cmrit.ac.in,https://www.cmrit.ac.in/,Karnataka
88,Shah-Shib College of Engineering,"B.Tech (Aeronautical, Civil, Computer Science, Electronics & Communication, Mechanical)",Chikkaballapur,"#73/1, Varalakonda Village, Chikkaballapur, Karnataka 562101",+91-80-29748333 | principal@shashibgroup.org,https://shashibgroup.org/,Karnataka
89,Vidya Vardhaka College of Engineering,"B.Tech (Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Mysuru,"P.B. No. 206, Gokulam III Stage, Mysuru, Karnataka 570002",+91-821-2412195 | principal@vvce.ac.in,https://vvce.ac.in/,Karnataka
90,The Oxford College of Engineering,"B.Tech (AI & ML, Civil, Computer Science, Electronics & Communication, Information Science, Mechanical), MBA",Bengaluru Urban,"Hosur Road, Bommanahalli, Bengaluru, Karnataka 560068",+91-80-30219801 | principal@theoxford.edu,https://www.theoxford.edu/,Karnataka
91,City Engineering College,"B.Tech (Civil, Computer Science, Electronics & Communication, Information Science, Mechanical)",Bengaluru Urban,"Doddakallasandra, Kanakapura Road, Bengaluru, Karnataka 560061",+91-80-26659999 | principal@cityengineeringcollege.in,https://cityengineeringcollege.in/,Karnataka
92,Bangalore Technological Institute,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Bengaluru Urban,"Kodathi Village, Carmelaram Post, Bengaluru, Karnataka 560035",+91-80-28439677 | principal@btibangalore.org,https://btibangalore.org/,Karnataka
93,Jnana Vikas Institute of Technology,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical)",Bengaluru Rural,"Bidadi Industrial Town, Ramanagara, Karnataka 562109",+91-80-27282828 | principal@jvitedu.in,https://jvitedu.in/,Karnataka
94,T. John Institute of Technology,"B.Tech (AI & ML, Computer Science, Electronics & Communication, Information Science, Mechanical)",Bengaluru Urban,"#86/1, Gottigere, Bannerghatta Road, Bengaluru, Karnataka 560083",+91-80-28429626 | principal@tjohngroup.com,https://www.tjohncollege.com/,Karnataka
